[2024-03-18T06:45:29.230+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_2_task manual__2024-03-18T06:40:31.356042+00:00 [queued]>
[2024-03-18T06:45:29.358+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_2_task manual__2024-03-18T06:40:31.356042+00:00 [queued]>
[2024-03-18T06:45:29.369+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-03-18T06:45:29.661+0000] {taskinstance.py:2214} INFO - Executing <Task(BashOperator): download_dataset_2_task> on 2024-03-18 06:40:31.356042+00:00
[2024-03-18T06:45:29.707+0000] {standard_task_runner.py:60} INFO - Started process 465 to run task
[2024-03-18T06:45:29.777+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'two_separate_groups', 'download_dataset_2_task', 'manual__2024-03-18T06:40:31.356042+00:00', '--job-id', '246', '--raw', '--subdir', 'DAGS_FOLDER/ingest_data_to_gcs.py', '--cfg-path', '/tmp/tmpg_ew7_9_']
[2024-03-18T06:45:29.867+0000] {standard_task_runner.py:88} INFO - Job 246: Subtask download_dataset_2_task
[2024-03-18T06:45:30.453+0000] {task_command.py:423} INFO - Running <TaskInstance: two_separate_groups.download_dataset_2_task manual__2024-03-18T06:40:31.356042+00:00 [running]> on host 9958f290dc4a
[2024-03-18T06:45:32.915+0000] {taskinstance.py:2510} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='two_separate_groups' AIRFLOW_CTX_TASK_ID='download_dataset_2_task' AIRFLOW_CTX_EXECUTION_DATE='2024-03-18T06:40:31.356042+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-03-18T06:40:31.356042+00:00'
[2024-03-18T06:45:32.944+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-03-18T06:45:32.973+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'wget -O /opt/***/chicago_crime_data_2.csv https://data.cityofchicago.org/resource/3i3m-jwuy.csv?\\$limit=300000']
[2024-03-18T06:45:33.293+0000] {subprocess.py:86} INFO - Output:
[2024-03-18T06:45:33.425+0000] {subprocess.py:93} INFO - --2024-03-18 06:45:33--  https://data.cityofchicago.org/resource/3i3m-jwuy.csv?$limit=300000
[2024-03-18T06:45:33.725+0000] {subprocess.py:93} INFO - Resolving data.cityofchicago.org (data.cityofchicago.org)... 52.206.140.205, 52.206.140.199, 52.206.68.26, ...
[2024-03-18T06:45:36.575+0000] {subprocess.py:93} INFO -   4450K .......... .......... .......... .......... ..........  415M
[2024-03-18T06:45:36.579+0000] {subprocess.py:93} INFO -   4500K .......... .......... .......... .......... ..........  464M
[2024-03-18T06:45:36.580+0000] {subprocess.py:93} INFO -   4550K .......... .......... .......... .......... .......... 1.12M
[2024-03-18T06:45:36.582+0000] {subprocess.py:93} INFO -   4600K .......... .......... .......... .......... ..........  196M
[2024-03-18T06:45:36.593+0000] {subprocess.py:93} INFO -   4650K .......... .......... .......... .......... .......... 5.58M
[2024-03-18T06:45:36.595+0000] {subprocess.py:93} INFO -   4700K .......... .......... .......... .......... .......... 3.79M
[2024-03-18T06:45:36.597+0000] {subprocess.py:93} INFO -   4750K .......... .......... .......... .......... .......... 79.3M
[2024-03-18T06:45:36.642+0000] {subprocess.py:93} INFO -   4800K .......... .......... .......... .......... ..........  333M
[2024-03-18T06:45:36.643+0000] {subprocess.py:93} INFO -   4850K .......... .......... .......... .......... .......... 24.5M
[2024-03-18T06:45:36.646+0000] {subprocess.py:93} INFO -   4900K .......... .......... .......... .......... .......... 14.0M
[2024-03-18T06:45:36.655+0000] {subprocess.py:93} INFO -   4950K .......... .......... .......... .......... ..........  376M
[2024-03-18T06:45:36.671+0000] {subprocess.py:93} INFO -   5000K .......... .......... .......... .......... .......... 7.38M
[2024-03-18T06:45:36.685+0000] {subprocess.py:93} INFO -   5050K .......... .......... .......... .......... ..........  479M
[2024-03-18T06:45:36.688+0000] {subprocess.py:93} INFO -   5100K .......... .......... .......... .......... ..........  328M
[2024-03-18T06:45:36.690+0000] {subprocess.py:93} INFO -   5150K .......... .......... .......... .......... .......... 5.57M
[2024-03-18T06:45:36.713+0000] {subprocess.py:93} INFO -   5200K .......... .......... .......... .......... ..........  458M
[2024-03-18T06:45:36.724+0000] {subprocess.py:93} INFO -   5250K .......... .......... .......... .......... ..........  498M
[2024-03-18T06:45:36.729+0000] {subprocess.py:93} INFO -   5300K .......... .......... .......... .......... ..........  452M
[2024-03-18T06:45:36.746+0000] {subprocess.py:93} INFO -   5350K .......... .......... .......... .......... .......... 1.78M
[2024-03-18T06:45:36.764+0000] {subprocess.py:93} INFO -   5400K .......... .......... .......... .......... ..........  489M
[2024-03-18T06:45:36.769+0000] {subprocess.py:93} INFO -   5450K .......... .......... .......... .......... .......... 5.62M
[2024-03-18T06:45:36.775+0000] {subprocess.py:93} INFO -   5500K .......... .......... .......... .......... ..........  142M
[2024-03-18T06:45:36.812+0000] {subprocess.py:93} INFO -   5550K .......... .......... .......... .......... ..........  287M
[2024-03-18T06:45:36.823+0000] {subprocess.py:93} INFO -   5600K .......... .......... .......... .......... .......... 1.45M
[2024-03-18T06:45:36.870+0000] {subprocess.py:93} INFO -   5650K .......... .......... .......... .......... ..........  355M
[2024-03-18T06:45:36.903+0000] {subprocess.py:93} INFO -   5700K .......... .......... .......... .......... .......... 12.3M
[2024-03-18T06:45:36.906+0000] {subprocess.py:93} INFO -   5750K .......... .......... .......... .......... .......... 45.6M
[2024-03-18T06:45:36.907+0000] {subprocess.py:93} INFO -   5800K .......... .......... .......... .......... .......... 23.6M
[2024-03-18T06:45:36.959+0000] {subprocess.py:93} INFO -   5850K .......... .......... .......... .......... .......... 15.2M
[2024-03-18T06:45:36.979+0000] {subprocess.py:93} INFO -   5900K .......... .......... .......... .......... .......... 16.7M
[2024-03-18T06:45:36.981+0000] {subprocess.py:93} INFO -   5950K .......... .......... .......... .......... .......... 18.8M
[2024-03-18T06:45:36.994+0000] {subprocess.py:93} INFO -   6000K .......... .......... .......... .......... ..........  135M
[2024-03-18T06:45:37.025+0000] {subprocess.py:93} INFO -   6050K .......... .......... .......... .......... .......... 11.3M
[2024-03-18T06:45:37.076+0000] {subprocess.py:93} INFO -   6100K .......... .......... .......... .......... .......... 7.59M
[2024-03-18T06:45:37.082+0000] {subprocess.py:93} INFO -   6150K .......... .......... .......... .......... ..........  224M
[2024-03-18T06:45:37.095+0000] {subprocess.py:93} INFO -   6200K .......... .......... .......... .......... ..........  336M
[2024-03-18T06:45:37.118+0000] {subprocess.py:93} INFO -   6250K .......... .......... .......... .......... ..........  288M
[2024-03-18T06:45:37.126+0000] {subprocess.py:93} INFO -   6300K .......... .......... .......... .......... .......... 1.48M
[2024-03-18T06:45:37.128+0000] {subprocess.py:93} INFO -   6350K .......... .......... .......... .......... .......... 27.9M
[2024-03-18T06:45:37.134+0000] {subprocess.py:93} INFO -   6400K .......... .......... .......... .......... .......... 1.72M
[2024-03-18T06:45:37.146+0000] {subprocess.py:93} INFO -   6450K .......... .......... .......... .......... ..........  342M
[2024-03-18T06:45:37.157+0000] {subprocess.py:93} INFO -   6500K .......... .......... .......... .......... .......... 4.90M
[2024-03-18T06:45:37.165+0000] {subprocess.py:93} INFO -   6550K .......... .......... .......... .......... ..........  474M
[2024-03-18T06:45:37.181+0000] {subprocess.py:93} INFO -   6600K .......... .......... .......... .......... ..........  509M
[2024-03-18T06:45:37.196+0000] {subprocess.py:93} INFO -   6650K .......... .......... .......... .......... .......... 8.18M
[2024-03-18T06:45:37.202+0000] {subprocess.py:93} INFO -   6700K .......... .......... .......... .......... .......... 3.65M
[2024-03-18T06:45:37.220+0000] {subprocess.py:93} INFO -   6750K .......... .......... .......... .......... ..........  490M
[2024-03-18T06:45:37.224+0000] {subprocess.py:93} INFO -   6800K .......... .......... .......... .......... ..........  538M
[2024-03-18T06:45:37.260+0000] {subprocess.py:93} INFO -   6850K .......... .......... .......... .......... ..........  527M
[2024-03-18T06:45:37.267+0000] {subprocess.py:93} INFO -   6900K .......... .......... .......... .......... .......... 5.80M
[2024-03-18T06:45:37.275+0000] {subprocess.py:93} INFO -   6950K .......... .......... .......... .......... ..........  371M
[2024-03-18T06:45:37.289+0000] {subprocess.py:93} INFO -   7000K .......... .......... .......... .......... ..........  507M
[2024-03-18T06:45:37.291+0000] {subprocess.py:93} INFO -   7050K .......... .......... .......... .......... ..........  512M
[2024-03-18T06:45:37.295+0000] {subprocess.py:93} INFO -   7100K .......... .......... .......... .......... .......... 2.75M
[2024-03-18T06:45:37.297+0000] {subprocess.py:93} INFO -   7150K .......... .......... .......... .......... ..........  480M
[2024-03-18T06:45:37.297+0000] {subprocess.py:93} INFO -   7200K .......... .......... .......... .......... ..........  541M
[2024-03-18T06:45:37.298+0000] {subprocess.py:93} INFO -   7250K .......... .......... .......... .......... ..........  305M
[2024-03-18T06:45:37.300+0000] {subprocess.py:93} INFO -   7300K .......... .......... .......... .......... .......... 4.86M
[2024-03-18T06:45:37.300+0000] {subprocess.py:93} INFO -   7350K .......... .......... .......... .......... .......... 9.99M
[2024-03-18T06:45:37.302+0000] {subprocess.py:93} INFO -   7400K .......... .......... .......... .......... .......... 6.93M
[2024-03-18T06:45:37.303+0000] {subprocess.py:93} INFO -   7450K .......... .......... .......... .......... ..........  474M
[2024-03-18T06:45:37.314+0000] {subprocess.py:93} INFO -   7500K .......... .......... .......... .......... .......... 2.30M
[2024-03-18T06:45:37.326+0000] {subprocess.py:93} INFO -   7550K .......... .......... .......... .......... ..........  352M
[2024-03-18T06:45:37.355+0000] {subprocess.py:93} INFO -   7600K .......... .......... .......... .......... ..........  508M
[2024-03-18T06:45:37.361+0000] {subprocess.py:93} INFO -   7650K .......... .......... .......... .......... ..........  426M
[2024-03-18T06:45:37.369+0000] {subprocess.py:93} INFO -   7700K .......... .......... .......... .......... .......... 3.66M
[2024-03-18T06:45:37.383+0000] {subprocess.py:93} INFO -   7750K .......... .......... .......... .......... ..........  439M
[2024-03-18T06:45:37.389+0000] {subprocess.py:93} INFO -   7800K .......... .......... .......... .......... .......... 10.1M
[2024-03-18T06:45:37.400+0000] {subprocess.py:93} INFO -   7850K .......... .......... .......... .......... ..........  512M
[2024-03-18T06:45:37.407+0000] {subprocess.py:93} INFO -   7900K .......... .......... .......... .......... .......... 7.42M
[2024-03-18T06:45:37.443+0000] {subprocess.py:93} INFO -   7950K .......... .......... .......... .......... .......... 13.3M
[2024-03-18T06:45:37.449+0000] {subprocess.py:93} INFO -   8000K .......... .......... .......... .......... .......... 87.5M
[2024-03-18T06:45:37.459+0000] {subprocess.py:93} INFO -   8050K .......... .......... .......... .......... ..........  241M
[2024-03-18T06:45:37.465+0000] {subprocess.py:93} INFO -   8100K .......... .......... .......... .......... .......... 4.78M
[2024-03-18T06:45:37.465+0000] {subprocess.py:93} INFO -   8150K .......... .......... .......... .......... ..........  453M
[2024-03-18T06:45:37.466+0000] {subprocess.py:93} INFO -   8200K .......... .......... .......... .......... ..........  509M
[2024-03-18T06:45:37.466+0000] {subprocess.py:93} INFO -   8250K .......... .......... .......... .......... ..........  261M
[2024-03-18T06:45:37.467+0000] {subprocess.py:93} INFO -   8300K .......... .......... .......... .......... .......... 3.42M
[2024-03-18T06:45:37.482+0000] {subprocess.py:93} INFO -   8350K .......... .......... .......... .......... ..........  345M
[2024-03-18T06:45:37.484+0000] {subprocess.py:93} INFO -   8400K .......... .......... .......... .......... .......... 11.4M
[2024-03-18T06:45:37.504+0000] {subprocess.py:93} INFO -   8450K .......... .......... .......... .......... ..........  200M
[2024-03-18T06:45:37.516+0000] {subprocess.py:93} INFO -   8500K .......... .......... .......... .......... .......... 1.42M
[2024-03-18T06:45:37.525+0000] {subprocess.py:93} INFO -   8550K .......... .......... .......... .......... ..........  208M
[2024-03-18T06:45:37.554+0000] {subprocess.py:93} INFO -   8600K .......... .......... .......... .......... ..........  298M
[2024-03-18T06:45:37.591+0000] {subprocess.py:93} INFO -   8650K .......... .......... .......... .......... ..........  781K
[2024-03-18T06:45:37.638+0000] {subprocess.py:93} INFO -   8700K .......... .......... .......... .......... .......... 72.5M
[2024-03-18T06:45:37.668+0000] {subprocess.py:93} INFO -   8750K .......... .......... .......... .......... ..........  370M
[2024-03-18T06:45:37.682+0000] {subprocess.py:93} INFO -   8800K .......... .......... .......... .......... .......... 2.74M
[2024-03-18T06:45:37.686+0000] {subprocess.py:93} INFO -   8850K .......... .......... .......... .......... ..........  983K
[2024-03-18T06:45:37.717+0000] {subprocess.py:93} INFO -   8900K .......... .......... .......... .......... .......... 4.58M
[2024-03-18T06:45:37.722+0000] {subprocess.py:93} INFO -   8950K .......... .......... .......... .......... ..........  336M
[2024-03-18T06:45:37.729+0000] {subprocess.py:93} INFO -   9000K .......... .......... .......... .......... ..........  368M
[2024-03-18T06:45:37.735+0000] {subprocess.py:93} INFO -   9050K .......... .......... .......... .......... .......... 6.07M
[2024-03-18T06:45:37.755+0000] {subprocess.py:93} INFO -   9100K .......... .......... .......... .......... .......... 15.3M
[2024-03-18T06:45:37.756+0000] {subprocess.py:93} INFO -   9150K .......... .......... .......... .......... ..........  343M
[2024-03-18T06:45:37.759+0000] {subprocess.py:93} INFO -   9200K .......... .......... .......... .......... ..........  222M
[2024-03-18T06:45:37.768+0000] {subprocess.py:93} INFO -   9250K .......... .......... .......... .......... ..........  308M
[2024-03-18T06:45:37.781+0000] {subprocess.py:93} INFO -   9300K .......... .......... .......... .......... .......... 1.22M
[2024-03-18T06:45:37.789+0000] {subprocess.py:93} INFO -   9350K .......... .......... .......... .......... ..........  239M
[2024-03-18T06:45:37.797+0000] {subprocess.py:93} INFO -   9400K .......... .......... .......... .......... ..........  150M
[2024-03-18T06:45:37.801+0000] {subprocess.py:93} INFO -   9450K .......... .......... .......... .......... ..........  140M
[2024-03-18T06:45:37.807+0000] {subprocess.py:93} INFO -   9500K .......... .......... .......... .......... .......... 1.33M
[2024-03-18T06:45:37.832+0000] {subprocess.py:93} INFO -   9550K .......... .......... .......... .......... ..........  197M
[2024-03-18T06:45:37.844+0000] {subprocess.py:93} INFO -   9600K .......... .......... .......... .......... ..........  357M
[2024-03-18T06:45:37.847+0000] {subprocess.py:93} INFO -   9650K .......... .......... .......... .......... ..........  401M
[2024-03-18T06:45:37.868+0000] {subprocess.py:93} INFO -   9700K .......... .......... .......... .......... ..........  177M
