[2024-03-14T11:16:09.525+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_3_task manual__2024-03-14T11:11:16.722311+00:00 [queued]>
[2024-03-14T11:16:09.546+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: two_separate_groups.download_dataset_3_task manual__2024-03-14T11:11:16.722311+00:00 [queued]>
[2024-03-14T11:16:09.553+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-03-14T11:16:09.581+0000] {taskinstance.py:2214} INFO - Executing <Task(BashOperator): download_dataset_3_task> on 2024-03-14 11:11:16.722311+00:00
[2024-03-14T11:16:09.600+0000] {standard_task_runner.py:60} INFO - Started process 846 to run task
[2024-03-14T11:16:09.640+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'two_separate_groups', 'download_dataset_3_task', 'manual__2024-03-14T11:11:16.722311+00:00', '--job-id', '167', '--raw', '--subdir', 'DAGS_FOLDER/create_dag.py', '--cfg-path', '/tmp/tmpbh3aofpb']
[2024-03-14T11:16:09.654+0000] {standard_task_runner.py:88} INFO - Job 167: Subtask download_dataset_3_task
[2024-03-14T11:16:09.850+0000] {task_command.py:423} INFO - Running <TaskInstance: two_separate_groups.download_dataset_3_task manual__2024-03-14T11:11:16.722311+00:00 [running]> on host 9958f290dc4a
[2024-03-14T11:16:10.214+0000] {taskinstance.py:2510} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='two_separate_groups' AIRFLOW_CTX_TASK_ID='download_dataset_3_task' AIRFLOW_CTX_EXECUTION_DATE='2024-03-14T11:11:16.722311+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-03-14T11:11:16.722311+00:00'
[2024-03-14T11:16:10.223+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-03-14T11:16:10.231+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'wget -O /opt/***/chicago_crime_data_3.csv https://data.cityofchicago.org/resource/w98m-zvie.csv?\\$limit=300000']
[2024-03-14T11:16:10.287+0000] {subprocess.py:86} INFO - Output:
[2024-03-14T11:16:10.343+0000] {subprocess.py:93} INFO - --2024-03-14 11:16:10--  https://data.cityofchicago.org/resource/w98m-zvie.csv?$limit=300000
[2024-03-14T11:16:10.378+0000] {subprocess.py:93} INFO - Resolving data.cityofchicago.org (data.cityofchicago.org)... 52.206.140.199, 52.206.140.205, 52.206.68.26, ...
[2024-03-14T11:16:12.182+0000] {subprocess.py:93} INFO -   1450K .......... .......... .......... .......... .......... 1.13M
[2024-03-14T11:16:12.192+0000] {subprocess.py:93} INFO -   1500K .......... .......... .......... .......... ..........  229M
[2024-03-14T11:16:12.199+0000] {subprocess.py:93} INFO -   1550K .......... .......... .......... .......... ..........  299M
[2024-03-14T11:16:12.225+0000] {subprocess.py:93} INFO -   1600K .......... .......... .......... .......... ..........  216M
[2024-03-14T11:16:12.252+0000] {subprocess.py:93} INFO -   1650K .......... .......... .......... .......... ..........  380M
[2024-03-14T11:16:12.258+0000] {subprocess.py:93} INFO -   1700K .......... .......... .......... .......... .......... 80.0M
[2024-03-14T11:16:12.282+0000] {subprocess.py:93} INFO -   1750K .......... .......... .......... .......... .......... 5.18M
[2024-03-14T11:16:12.294+0000] {subprocess.py:93} INFO -   1800K .......... .......... .......... .......... .......... 9.05M
[2024-03-14T11:16:12.301+0000] {subprocess.py:93} INFO -   1850K .......... .......... .......... .......... .......... 5.58M
[2024-03-14T11:16:12.304+0000] {subprocess.py:93} INFO -   1900K .......... .......... .......... .......... ..........  304M
[2024-03-14T11:16:12.306+0000] {subprocess.py:93} INFO -   1950K .......... .......... .......... .......... ..........  316M
[2024-03-14T11:16:12.308+0000] {subprocess.py:93} INFO -   2000K .......... .......... .......... .......... .......... 4.61M
[2024-03-14T11:16:12.319+0000] {subprocess.py:93} INFO -   2050K .......... .......... .......... .......... ..........  295M
[2024-03-14T11:16:12.334+0000] {subprocess.py:93} INFO -   2100K .......... .......... .......... .......... .......... 1.83M
[2024-03-14T11:16:12.338+0000] {subprocess.py:93} INFO -   2150K .......... .......... .......... .......... .......... 26.1M
[2024-03-14T11:16:12.355+0000] {subprocess.py:93} INFO -   2200K .......... .......... .......... .......... .......... 5.96M
[2024-03-14T11:16:12.359+0000] {subprocess.py:93} INFO -   2250K .......... .......... .......... .......... .......... 63.6M
[2024-03-14T11:16:12.368+0000] {subprocess.py:93} INFO -   2300K .......... .......... .......... .......... ..........  287M
[2024-03-14T11:16:12.371+0000] {subprocess.py:93} INFO -   2350K .......... .......... .......... .......... .......... 4.55M
[2024-03-14T11:16:12.375+0000] {subprocess.py:93} INFO -   2400K .......... .......... .......... .......... ..........  309M
[2024-03-14T11:16:12.377+0000] {subprocess.py:93} INFO -   2450K .......... .......... .......... .......... ..........  374M
[2024-03-14T11:16:12.379+0000] {subprocess.py:93} INFO -   2500K .......... .......... .......... .......... ..........  320M
[2024-03-14T11:16:12.390+0000] {subprocess.py:93} INFO -   2550K .......... .......... .......... .......... .......... 2.09M
[2024-03-14T11:16:12.398+0000] {subprocess.py:93} INFO -   2600K .......... .......... .......... .......... .......... 59.5M
[2024-03-14T11:16:12.410+0000] {subprocess.py:93} INFO -   2650K .......... .......... .......... .......... .......... 81.2M
[2024-03-14T11:16:12.424+0000] {subprocess.py:93} INFO -   2700K .......... .......... .......... .......... .......... 69.2M
[2024-03-14T11:16:12.431+0000] {subprocess.py:93} INFO -   2750K .......... .......... .......... .......... ..........  140M
[2024-03-14T11:16:12.441+0000] {subprocess.py:93} INFO -   2800K .......... .......... .......... .......... ..........  168M
[2024-03-14T11:16:12.451+0000] {subprocess.py:93} INFO -   2850K .......... .......... .......... .......... ..........  225M
[2024-03-14T11:16:12.456+0000] {subprocess.py:93} INFO -   2900K .......... .......... .......... .......... ..........  185M
[2024-03-14T11:16:12.476+0000] {subprocess.py:93} INFO -   2950K .......... .......... .......... .......... .......... 4.28M
[2024-03-14T11:16:12.490+0000] {subprocess.py:93} INFO -   3000K .......... .......... .......... .......... .......... 4.80M
[2024-03-14T11:16:12.525+0000] {subprocess.py:93} INFO -   3050K .......... .......... .......... .......... .......... 49.8M
[2024-03-14T11:16:12.530+0000] {subprocess.py:93} INFO -   3100K .......... .......... .......... .......... .......... 1.06M
[2024-03-14T11:16:12.536+0000] {subprocess.py:93} INFO -   3150K .......... .......... .......... .......... ..........  352M
[2024-03-14T11:16:12.542+0000] {subprocess.py:93} INFO -   3200K .......... .......... .......... .......... .......... 1.85M
[2024-03-14T11:16:12.545+0000] {subprocess.py:93} INFO -   3250K .......... .......... .......... .......... ..........  433M
[2024-03-14T11:16:12.557+0000] {subprocess.py:93} INFO -   3300K .......... .......... .......... .......... ..........  293K
[2024-03-14T11:16:12.567+0000] {subprocess.py:93} INFO -   3350K .......... .......... .......... .......... .......... 3.15M
[2024-03-14T11:16:12.571+0000] {subprocess.py:93} INFO -   3400K .......... .......... .......... .......... .......... 2.27M
[2024-03-14T11:16:12.605+0000] {subprocess.py:93} INFO -   3450K .......... .......... .......... .......... ..........  377M
[2024-03-14T11:16:12.641+0000] {subprocess.py:93} INFO -   3500K .......... .......... .......... .......... .......... 6.68M
[2024-03-14T11:16:12.657+0000] {subprocess.py:93} INFO -   3550K .......... .......... .......... .......... .......... 6.52M
[2024-03-14T11:16:12.665+0000] {subprocess.py:93} INFO -   3600K .......... .......... .......... .......... ..........  296M
[2024-03-14T11:16:12.668+0000] {subprocess.py:93} INFO -   3650K .......... .......... .......... .......... .......... 32.7M
[2024-03-14T11:16:12.669+0000] {subprocess.py:93} INFO -   3700K .......... .......... .......... .......... .......... 6.85M
[2024-03-14T11:16:12.671+0000] {subprocess.py:93} INFO -   3750K .......... .......... .......... .......... .......... 5.34M
[2024-03-14T11:16:12.672+0000] {subprocess.py:93} INFO -   3800K .......... .......... .......... .......... .......... 51.1M
[2024-03-14T11:16:12.673+0000] {subprocess.py:93} INFO -   3850K .......... .......... .......... .......... ..........  354M
[2024-03-14T11:16:12.675+0000] {subprocess.py:93} INFO -   3900K .......... .......... .......... .......... ..........  314M
[2024-03-14T11:16:12.678+0000] {subprocess.py:93} INFO -   3950K .......... .......... .......... .......... ..........  379M
[2024-03-14T11:16:12.680+0000] {subprocess.py:93} INFO -   4000K .......... .......... .......... .......... .......... 2.24M
[2024-03-14T11:16:12.684+0000] {subprocess.py:93} INFO -   4050K .......... .......... .......... .......... .......... 11.8M
[2024-03-14T11:16:12.688+0000] {subprocess.py:93} INFO -   4100K .......... .......... .......... .......... .......... 1.80M
[2024-03-14T11:16:12.699+0000] {subprocess.py:93} INFO -   4150K .......... .......... .......... .......... .......... 1.86M
[2024-03-14T11:16:12.716+0000] {subprocess.py:93} INFO -   4200K .......... .......... .......... .......... .......... 3.53M
[2024-03-14T11:16:12.717+0000] {subprocess.py:93} INFO -   4250K .......... .......... .......... .......... .......... 21.4M
[2024-03-14T11:16:12.718+0000] {subprocess.py:93} INFO -   4300K .......... .......... .......... .......... .......... 7.34M
[2024-03-14T11:16:12.742+0000] {subprocess.py:93} INFO -   4350K .......... .......... .......... .......... .......... 1.31M
[2024-03-14T11:16:12.766+0000] {subprocess.py:93} INFO -   4400K .......... .......... .......... .......... .......... 2.12M
[2024-03-14T11:16:12.772+0000] {subprocess.py:93} INFO -   4450K .......... .......... .......... .......... ..........  196M
[2024-03-14T11:16:12.774+0000] {subprocess.py:93} INFO -   4500K .......... .......... .......... .......... .......... 6.20M
[2024-03-14T11:16:12.776+0000] {subprocess.py:93} INFO -   4550K .......... .......... .......... .......... ..........  383M
[2024-03-14T11:16:12.801+0000] {subprocess.py:93} INFO -   4600K .......... .......... .......... .......... .......... 1.79M
[2024-03-14T11:16:12.810+0000] {subprocess.py:93} INFO -   4650K .......... .......... .......... .......... .......... 5.17M
[2024-03-14T11:16:12.840+0000] {subprocess.py:93} INFO -   4700K .......... .......... .......... .......... .......... 1.64M
[2024-03-14T11:16:12.844+0000] {subprocess.py:93} INFO -   4750K .......... .......... .......... .......... .......... 23.4M
[2024-03-14T11:16:12.892+0000] {subprocess.py:93} INFO -   4800K .......... .......... .......... .......... ..........  997K
[2024-03-14T11:16:12.894+0000] {subprocess.py:93} INFO -   4850K .......... .......... .......... .......... .......... 95.7M
[2024-03-14T11:16:12.896+0000] {subprocess.py:93} INFO -   4900K .......... .......... .......... .......... .......... 12.9M
[2024-03-14T11:16:12.926+0000] {subprocess.py:93} INFO -   4950K .......... .......... .......... .......... .......... 1.62M
[2024-03-14T11:16:12.929+0000] {subprocess.py:93} INFO -   5000K .......... .......... .......... .......... ..........  222M
[2024-03-14T11:16:12.937+0000] {subprocess.py:93} INFO -   5050K .......... .......... .......... .......... .......... 4.52M
[2024-03-14T11:16:12.960+0000] {subprocess.py:93} INFO -   5100K .......... .......... .......... .......... .......... 2.15M
[2024-03-14T11:16:12.963+0000] {subprocess.py:93} INFO -   5150K .......... .......... .......... .......... .......... 92.9M
[2024-03-14T11:16:12.966+0000] {subprocess.py:93} INFO -   5200K .......... .......... .......... .......... .......... 70.8M
[2024-03-14T11:16:12.993+0000] {subprocess.py:93} INFO -   5250K .......... .......... .......... .......... .......... 1.53M
[2024-03-14T11:16:12.997+0000] {subprocess.py:93} INFO -   5300K .......... .......... .......... .......... .......... 11.5M
[2024-03-14T11:16:13.043+0000] {subprocess.py:93} INFO -   5350K .......... .......... .......... .......... .......... 1.10M
[2024-03-14T11:16:13.056+0000] {subprocess.py:93} INFO -   5400K .......... .......... .......... .......... ..........  167M
[2024-03-14T11:16:13.068+0000] {subprocess.py:93} INFO -   5450K .......... .......... .......... .......... .......... 12.5M
[2024-03-14T11:16:13.069+0000] {subprocess.py:93} INFO -   5500K .......... .......... .......... .......... .......... 2.25M
[2024-03-14T11:16:13.091+0000] {subprocess.py:93} INFO -   5550K .......... .......... .......... .......... .......... 2.09M
[2024-03-14T11:16:13.094+0000] {subprocess.py:93} INFO -   5600K .......... .......... .......... .......... .......... 22.8M
[2024-03-14T11:16:13.096+0000] {subprocess.py:93} INFO -   5650K .......... .......... .......... .......... .......... 18.8M
[2024-03-14T11:16:13.142+0000] {subprocess.py:93} INFO -   5700K .......... .......... .......... .......... .......... 1.07M
[2024-03-14T11:16:13.143+0000] {subprocess.py:93} INFO -   5750K .......... .......... .......... .......... ..........  153M
[2024-03-14T11:16:13.169+0000] {subprocess.py:93} INFO -   5800K .......... .......... .......... .......... .......... 1.79M
[2024-03-14T11:16:13.171+0000] {subprocess.py:93} INFO -   5850K .......... .......... .......... .......... .......... 25.6M
[2024-03-14T11:16:13.206+0000] {subprocess.py:93} INFO -   5900K .......... .......... .......... .......... .......... 1.36M
[2024-03-14T11:16:13.210+0000] {subprocess.py:93} INFO -   5950K .......... .......... .......... .......... .......... 20.8M
[2024-03-14T11:16:13.244+0000] {subprocess.py:93} INFO -   6000K .......... .......... .......... .......... .......... 1.41M
[2024-03-14T11:16:13.256+0000] {subprocess.py:93} INFO -   6050K .......... .......... .......... .......... .......... 14.6M
[2024-03-14T11:16:13.265+0000] {subprocess.py:93} INFO -   6100K .......... .......... .......... .......... .......... 2.77M
[2024-03-14T11:16:13.276+0000] {subprocess.py:93} INFO -   6150K .......... .......... .......... .......... ..........  221M
[2024-03-14T11:16:13.284+0000] {subprocess.py:93} INFO -   6200K .......... .......... .......... .......... .......... 2.58M
[2024-03-14T11:16:13.298+0000] {subprocess.py:93} INFO -   6250K .......... .......... .......... .......... .......... 3.39M
[2024-03-14T11:16:13.334+0000] {subprocess.py:93} INFO -   6300K .......... .......... .......... .......... .......... 1.35M
[2024-03-14T11:16:13.337+0000] {subprocess.py:93} INFO -   6350K .......... .......... .......... .......... ..........  260M
[2024-03-14T11:16:13.340+0000] {subprocess.py:93} INFO -   6400K .......... .......... .......... .......... ..........  367M
[2024-03-14T11:16:13.361+0000] {subprocess.py:93} INFO -   6450K .......... .......... .......... .......... .......... 1.84M
[2024-03-14T11:16:13.365+0000] {subprocess.py:93} INFO -   6500K .......... .......... .......... .......... .......... 10.7M
[2024-03-14T11:16:13.391+0000] {subprocess.py:93} INFO -   6550K .......... .......... .......... .......... .......... 1.94M
[2024-03-14T11:16:13.392+0000] {subprocess.py:93} INFO -   6600K .......... .......... .......... .......... .......... 30.2M
[2024-03-14T11:16:13.429+0000] {subprocess.py:93} INFO -   6650K .......... .......... .......... .......... .......... 1.41M
[2024-03-14T11:16:13.430+0000] {subprocess.py:93} INFO -   6700K .......... .......... .......... .......... .......... 14.7M
[2024-03-14T11:16:13.465+0000] {subprocess.py:93} INFO -   6750K .......... .......... .......... .......... .......... 1.57M
[2024-03-14T11:16:13.466+0000] {subprocess.py:93} INFO -   6800K .......... .......... .......... .......... ..........  378M
[2024-03-14T11:16:13.467+0000] {subprocess.py:93} INFO -   6850K .......... .......... .......... .......... .......... 25.3M
[2024-03-14T11:16:13.484+0000] {subprocess.py:93} INFO -   6900K .......... .......... .......... .......... .......... 2.40M
[2024-03-14T11:16:13.487+0000] {subprocess.py:93} INFO -   6950K .......... .......... .......... .......... .......... 15.8M
[2024-03-14T11:16:13.515+0000] {subprocess.py:93} INFO -   7000K .......... .......... .......... .......... .......... 1.78M
[2024-03-14T11:16:13.526+0000] {subprocess.py:93} INFO -   7050K .......... .......... .......... .......... .......... 61.9M
[2024-03-14T11:16:13.578+0000] {subprocess.py:93} INFO -   7100K .......... .......... .......... .......... ..........  805K
[2024-03-14T11:16:13.588+0000] {subprocess.py:93} INFO -   7150K .......... .......... .......... .......... .......... 12.2M
[2024-03-14T11:16:13.601+0000] {subprocess.py:93} INFO -   7200K .......... .......... .......... .......... .......... 2.54M
[2024-03-14T11:16:13.601+0000] {subprocess.py:93} INFO -   7250K .......... .......... .......... .......... ..........  308M
[2024-03-14T11:16:13.618+0000] {subprocess.py:93} INFO -   7300K .......... .......... .......... .......... .......... 2.88M
[2024-03-14T11:16:13.620+0000] {subprocess.py:93} INFO -   7350K .......... .......... .......... .......... .......... 23.7M
[2024-03-14T11:16:13.644+0000] {subprocess.py:93} INFO -   7400K .......... .......... .......... .......... .......... 2.05M
[2024-03-14T11:16:13.646+0000] {subprocess.py:93} INFO -   7450K .......... .......... .......... .......... .......... 44.1M
[2024-03-14T11:16:13.684+0000] {subprocess.py:93} INFO -   7500K .......... .......... .......... .......... .......... 1.23M
[2024-03-14T11:16:13.700+0000] {subprocess.py:93} INFO -   7550K .......... .......... .......... .......... .......... 3.18M
[2024-03-14T11:16:13.701+0000] {subprocess.py:93} INFO -   7600K .......... .......... .......... .......... ..........  342M
[2024-03-14T11:16:13.719+0000] {subprocess.py:93} INFO -   7650K .......... .......... .......... .......... .......... 2.51M
[2024-03-14T11:16:13.721+0000] {subprocess.py:93} INFO -   7700K .......... .......... .......... .......... ..........  288M
[2024-03-14T11:16:13.770+0000] {subprocess.py:93} INFO -   7750K .......... .......... .......... .......... ..........  996K
[2024-03-14T11:16:13.771+0000] {subprocess.py:93} INFO -   7800K .......... .......... .......... .......... .......... 47.8M
[2024-03-14T11:16:13.820+0000] {subprocess.py:93} INFO -   7850K .......... .......... .......... .......... .......... 1.77M
[2024-03-14T11:16:13.850+0000] {subprocess.py:93} INFO -   7900K .......... .......... .......... .......... ..........  975K
[2024-03-14T11:16:13.857+0000] {subprocess.py:93} INFO -   7950K .......... .......... .......... .......... .......... 6.53M
[2024-03-14T11:16:13.860+0000] {subprocess.py:93} INFO -   8000K .......... .......... .......... .......... ..........  225M
[2024-03-14T11:16:13.863+0000] {subprocess.py:93} INFO -   8050K .......... .......... .......... .......... ..........  381M
[2024-03-14T11:16:13.864+0000] {subprocess.py:93} INFO -   8100K .......... .......... .......... .......... ..........  194M
[2024-03-14T11:16:13.889+0000] {subprocess.py:93} INFO -   8150K .......... .......... .......... .......... .......... 1.78M
[2024-03-14T11:16:13.890+0000] {subprocess.py:93} INFO -   8200K .......... .......... .......... .......... ..........  230M
[2024-03-14T11:16:13.895+0000] {subprocess.py:93} INFO -   8250K .......... .......... .......... .......... .......... 6.65M
[2024-03-14T11:16:13.907+0000] {subprocess.py:93} INFO -   8300K .......... .......... .......... .......... .......... 3.72M
[2024-03-14T11:16:13.908+0000] {subprocess.py:93} INFO -   8350K .......... .......... .......... .......... ..........  251M
[2024-03-14T11:16:13.953+0000] {subprocess.py:93} INFO -   8400K .......... .......... .......... .......... .......... 1.40M
[2024-03-14T11:16:13.964+0000] {subprocess.py:93} INFO -   8450K .......... .......... .......... .......... ..........  207M
[2024-03-14T11:16:14.006+0000] {subprocess.py:93} INFO -   8500K .......... .......... .......... .......... ..........  787K
[2024-03-14T11:16:14.049+0000] {subprocess.py:93} INFO -   8550K .......... .......... .......... .......... .......... 3.84M
[2024-03-14T11:16:14.063+0000] {subprocess.py:93} INFO -   8600K .......... .......... .......... .......... .......... 9.53M
[2024-03-14T11:16:14.105+0000] {subprocess.py:93} INFO -   8650K .......... .......... .......... .......... .......... 78.4M
[2024-03-14T11:16:14.117+0000] {subprocess.py:93} INFO -   8700K .......... .......... .......... .......... .......... 1.37M
[2024-03-14T11:16:14.118+0000] {subprocess.py:93} INFO -   8750K .......... .......... .......... .......... .......... 2.54M
[2024-03-14T11:16:14.119+0000] {subprocess.py:93} INFO -   8800K .......... .......... .......... .......... .......... 5.82M
[2024-03-14T11:16:14.121+0000] {subprocess.py:93} INFO -   8850K .......... .......... .......... .......... ..........  111M
[2024-03-14T11:16:14.122+0000] {subprocess.py:93} INFO -   8900K .......... .......... .......... .......... .......... 1.46M
[2024-03-14T11:16:14.122+0000] {subprocess.py:93} INFO -   8950K .......... .......... .......... .......... ..........  325M
[2024-03-14T11:16:14.126+0000] {subprocess.py:93} INFO -   9000K .......... .......... .......... .......... ..........  373M
[2024-03-14T11:16:14.143+0000] {subprocess.py:93} INFO -   9050K .......... .......... .......... .......... .......... 2.28M
[2024-03-14T11:16:14.161+0000] {subprocess.py:93} INFO -   9100K .......... .......... .......... .......... .......... 87.4M
[2024-03-14T11:16:14.168+0000] {subprocess.py:93} INFO -   9150K .......... .......... .......... .......... .......... 1.92M
[2024-03-14T11:16:14.169+0000] {subprocess.py:93} INFO -   9200K .......... .......... .......... .......... ..........  306M
[2024-03-14T11:16:14.201+0000] {subprocess.py:93} INFO -   9250K .......... .......... .......... .......... .......... 1.62M
[2024-03-14T11:16:14.211+0000] {subprocess.py:93} INFO -   9300K .......... .......... .......... .......... .......... 40.2M
[2024-03-14T11:16:14.233+0000] {subprocess.py:93} INFO -   9350K .......... .......... .......... .......... .......... 1.50M
[2024-03-14T11:16:14.235+0000] {subprocess.py:93} INFO -   9400K .......... .......... .......... .......... ..........  156M
[2024-03-14T11:16:14.268+0000] {subprocess.py:93} INFO -   9450K .......... .......... .......... .......... ..........  163M
[2024-03-14T11:16:14.269+0000] {subprocess.py:93} INFO -   9500K .......... .......... .......... .......... .......... 1.52M
[2024-03-14T11:16:14.288+0000] {subprocess.py:93} INFO -   9550K .......... .......... .......... .......... .......... 2.17M
[2024-03-14T11:16:14.290+0000] {subprocess.py:93} INFO -   9600K .......... .......... .......... .......... .......... 19.2M
