[2024-03-27T14:59:57.033+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ingesting_data_bq.download_dataset_0_task scheduled__2024-03-26T00:00:00+00:00 [queued]>
[2024-03-27T14:59:57.060+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ingesting_data_bq.download_dataset_0_task scheduled__2024-03-26T00:00:00+00:00 [queued]>
[2024-03-27T14:59:57.060+0000] {taskinstance.py:2193} INFO - Starting attempt 1 of 1
[2024-03-27T14:59:57.103+0000] {taskinstance.py:2214} INFO - Executing <Task(BashOperator): download_dataset_0_task> on 2024-03-26 00:00:00+00:00
[2024-03-27T14:59:57.119+0000] {standard_task_runner.py:60} INFO - Started process 86 to run task
[2024-03-27T14:59:57.128+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'ingesting_data_bq', 'download_dataset_0_task', 'scheduled__2024-03-26T00:00:00+00:00', '--job-id', '376', '--raw', '--subdir', 'DAGS_FOLDER/ingest_data_to_gcs.py', '--cfg-path', '/tmp/tmpyewiunfz']
[2024-03-27T14:59:57.130+0000] {standard_task_runner.py:88} INFO - Job 376: Subtask download_dataset_0_task
[2024-03-27T14:59:57.261+0000] {task_command.py:423} INFO - Running <TaskInstance: ingesting_data_bq.download_dataset_0_task scheduled__2024-03-26T00:00:00+00:00 [running]> on host d3d7fa608a49
[2024-03-27T14:59:57.580+0000] {taskinstance.py:2510} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='ingesting_data_bq' AIRFLOW_CTX_TASK_ID='download_dataset_0_task' AIRFLOW_CTX_EXECUTION_DATE='2024-03-26T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-03-26T00:00:00+00:00'
[2024-03-27T14:59:57.588+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-03-27T14:59:57.592+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'wget -O /opt/***/chicago_crime_data_0.csv https://data.cityofchicago.org/resource/kf95-mnd6.csv?\\$limit=300000']
[2024-03-27T14:59:57.622+0000] {subprocess.py:86} INFO - Output:
[2024-03-27T14:59:57.671+0000] {subprocess.py:93} INFO - --2024-03-27 14:59:57--  https://data.cityofchicago.org/resource/kf95-mnd6.csv?$limit=300000
[2024-03-27T14:59:57.699+0000] {subprocess.py:93} INFO - Resolving data.cityofchicago.org (data.cityofchicago.org)... 52.206.140.205, 52.206.140.199, 52.206.68.26, ...
[2024-03-27T15:00:00.535+0000] {subprocess.py:93} INFO -   3750K .......... .......... .......... .......... .......... 74.6M
[2024-03-27T15:00:00.580+0000] {subprocess.py:93} INFO -   3800K .......... .......... .......... .......... .......... 1.08M
[2024-03-27T15:00:00.582+0000] {subprocess.py:93} INFO -   3850K .......... .......... .......... .......... .......... 34.4M
[2024-03-27T15:00:00.636+0000] {subprocess.py:93} INFO -   3900K .......... .......... .......... .......... ..........  973K
[2024-03-27T15:00:00.636+0000] {subprocess.py:93} INFO -   3950K .......... .......... .......... .......... .......... 13.0M
[2024-03-27T15:00:00.637+0000] {subprocess.py:93} INFO -   4000K .......... .......... .......... .......... ..........  447M
[2024-03-27T15:00:00.669+0000] {subprocess.py:93} INFO -   4050K .......... .......... .......... .......... .......... 1.51M
[2024-03-27T15:00:00.672+0000] {subprocess.py:93} INFO -   4100K .......... .......... .......... .......... .......... 14.7M
[2024-03-27T15:00:00.713+0000] {subprocess.py:93} INFO -   4150K .......... .......... .......... .......... .......... 1.19M
[2024-03-27T15:00:00.715+0000] {subprocess.py:93} INFO -   4200K .......... .......... .......... .......... ..........  314M
[2024-03-27T15:00:00.775+0000] {subprocess.py:93} INFO -   4250K .......... .......... .......... .......... ..........  819K
[2024-03-27T15:00:00.776+0000] {subprocess.py:93} INFO -   4300K .......... .......... .......... .......... .......... 48.2M
[2024-03-27T15:00:00.818+0000] {subprocess.py:93} INFO -   4350K .......... .......... .......... .......... .......... 1.16M
[2024-03-27T15:00:00.819+0000] {subprocess.py:93} INFO -   4400K .......... .......... .......... .......... .......... 30.6M
[2024-03-27T15:00:00.876+0000] {subprocess.py:93} INFO -   4450K .......... .......... .......... .......... ..........  883K
[2024-03-27T15:00:00.877+0000] {subprocess.py:93} INFO -   4500K .......... .......... .......... .......... .......... 35.8M
[2024-03-27T15:00:00.878+0000] {subprocess.py:93} INFO -   4550K .......... .......... .......... .......... ..........  294M
[2024-03-27T15:00:00.924+0000] {subprocess.py:93} INFO -   4600K .......... .......... .......... .......... .......... 1.05M
[2024-03-27T15:00:00.972+0000] {subprocess.py:93} INFO -   4650K .......... .......... .......... .......... .......... 1.07M
[2024-03-27T15:00:00.974+0000] {subprocess.py:93} INFO -   4700K .......... .......... .......... .......... .......... 24.7M
[2024-03-27T15:00:00.975+0000] {subprocess.py:93} INFO -   4750K .......... .......... .......... .......... ..........  151M
[2024-03-27T15:00:01.006+0000] {subprocess.py:93} INFO -   4800K .......... .......... .......... .......... .......... 1.42M
[2024-03-27T15:00:01.007+0000] {subprocess.py:93} INFO -   4850K .......... .......... .......... .......... .......... 48.2M
[2024-03-27T15:00:01.054+0000] {subprocess.py:93} INFO -   4900K .......... .......... .......... .......... .......... 1.05M
[2024-03-27T15:00:01.055+0000] {subprocess.py:93} INFO -   4950K .......... .......... .......... .......... .......... 31.4M
[2024-03-27T15:00:01.089+0000] {subprocess.py:93} INFO -   5000K .......... .......... .......... .......... .......... 1.43M
[2024-03-27T15:00:01.091+0000] {subprocess.py:93} INFO -   5050K .......... .......... .......... .......... .......... 45.4M
[2024-03-27T15:00:01.131+0000] {subprocess.py:93} INFO -   5100K .......... .......... .......... .......... .......... 1.21M
[2024-03-27T15:00:01.134+0000] {subprocess.py:93} INFO -   5150K .......... .......... .......... .......... .......... 18.2M
[2024-03-27T15:00:01.135+0000] {subprocess.py:93} INFO -   5200K .......... .......... .......... .......... .......... 30.9M
[2024-03-27T15:00:01.185+0000] {subprocess.py:93} INFO -   5250K .......... .......... .......... .......... .......... 1003K
[2024-03-27T15:00:01.186+0000] {subprocess.py:93} INFO -   5300K .......... .......... .......... .......... .......... 35.4M
[2024-03-27T15:00:01.221+0000] {subprocess.py:93} INFO -   5350K .......... .......... .......... .......... .......... 1.41M
[2024-03-27T15:00:01.222+0000] {subprocess.py:93} INFO -   5400K .......... .......... .......... .......... ..........  110M
[2024-03-27T15:00:01.267+0000] {subprocess.py:93} INFO -   5450K .......... .......... .......... .......... .......... 1.07M
[2024-03-27T15:00:01.268+0000] {subprocess.py:93} INFO -   5500K .......... .......... .......... .......... .......... 51.4M
[2024-03-27T15:00:01.300+0000] {subprocess.py:93} INFO -   5550K .......... .......... .......... .......... .......... 1.51M
[2024-03-27T15:00:01.301+0000] {subprocess.py:93} INFO -   5600K .......... .......... .......... .......... ..........  248M
[2024-03-27T15:00:01.344+0000] {subprocess.py:93} INFO -   5650K .......... .......... .......... .......... .......... 1.13M
[2024-03-27T15:00:01.346+0000] {subprocess.py:93} INFO -   5700K .......... .......... .......... .......... .......... 23.1M
[2024-03-27T15:00:01.347+0000] {subprocess.py:93} INFO -   5750K .......... .......... .......... .......... ..........  433M
[2024-03-27T15:00:01.386+0000] {subprocess.py:93} INFO -   5800K .......... .......... .......... .......... .......... 1.23M
[2024-03-27T15:00:01.386+0000] {subprocess.py:93} INFO -   5850K .......... .......... .......... .......... .......... 69.9M
[2024-03-27T15:00:01.427+0000] {subprocess.py:93} INFO -   5900K .......... .......... .......... .......... .......... 1.19M
[2024-03-27T15:00:01.428+0000] {subprocess.py:93} INFO -   5950K .......... .......... .......... .......... ..........  192M
[2024-03-27T15:00:01.461+0000] {subprocess.py:93} INFO -   6000K .......... .......... .......... .......... .......... 1.47M
[2024-03-27T15:00:01.462+0000] {subprocess.py:93} INFO -   6050K .......... .......... .......... .......... .......... 45.8M
[2024-03-27T15:00:01.573+0000] {subprocess.py:93} INFO -   6100K .......... .......... .......... .......... ..........  470K
[2024-03-27T15:00:01.589+0000] {subprocess.py:93} INFO -   6150K .......... .......... .......... .......... ..........  153M
[2024-03-27T15:00:01.595+0000] {subprocess.py:93} INFO -   6200K .......... .......... .......... .......... ..........  162M
[2024-03-27T15:00:01.602+0000] {subprocess.py:93} INFO -   6250K .......... .......... .......... .......... .......... 1.48M
[2024-03-27T15:00:01.606+0000] {subprocess.py:93} INFO -   6300K .......... .......... .......... .......... ..........  269M
[2024-03-27T15:00:01.607+0000] {subprocess.py:93} INFO -   6350K .......... .......... .......... .......... .......... 11.4M
[2024-03-27T15:00:01.607+0000] {subprocess.py:93} INFO -   6400K .......... .......... .......... .......... ..........  243M
[2024-03-27T15:00:01.644+0000] {subprocess.py:93} INFO -   6450K .......... .......... .......... .......... .......... 1.36M
[2024-03-27T15:00:01.644+0000] {subprocess.py:93} INFO -   6500K .......... .......... .......... .......... .......... 35.3M
[2024-03-27T15:00:01.673+0000] {subprocess.py:93} INFO -   6550K .......... .......... .......... .......... .......... 1.68M
[2024-03-27T15:00:01.675+0000] {subprocess.py:93} INFO -   6600K .......... .......... .......... .......... .......... 26.9M
[2024-03-27T15:00:01.676+0000] {subprocess.py:93} INFO -   6650K .......... .......... .......... .......... .......... 93.5M
[2024-03-27T15:00:01.721+0000] {subprocess.py:93} INFO -   6700K .......... .......... .......... .......... .......... 1.05M
[2024-03-27T15:00:01.755+0000] {subprocess.py:93} INFO -   6750K .......... .......... .......... .......... .......... 1.55M
[2024-03-27T15:00:01.757+0000] {subprocess.py:93} INFO -   6800K .......... .......... .......... .......... .......... 17.2M
[2024-03-27T15:00:01.757+0000] {subprocess.py:93} INFO -   6850K .......... .......... .......... .......... .......... 64.2M
[2024-03-27T15:00:01.807+0000] {subprocess.py:93} INFO -   6900K .......... .......... .......... .......... .......... 1023K
[2024-03-27T15:00:01.807+0000] {subprocess.py:93} INFO -   6950K .......... .......... .......... .......... .......... 37.5M
[2024-03-27T15:00:01.840+0000] {subprocess.py:93} INFO -   7000K .......... .......... .......... .......... .......... 1.47M
[2024-03-27T15:00:01.841+0000] {subprocess.py:93} INFO -   7050K .......... .......... .......... .......... .......... 37.1M
[2024-03-27T15:00:01.887+0000] {subprocess.py:93} INFO -   7100K .......... .......... .......... .......... .......... 1.09M
[2024-03-27T15:00:01.888+0000] {subprocess.py:93} INFO -   7150K .......... .......... .......... .......... .......... 45.2M
[2024-03-27T15:00:01.920+0000] {subprocess.py:93} INFO -   7200K .......... .......... .......... .......... .......... 1.50M
[2024-03-27T15:00:01.921+0000] {subprocess.py:93} INFO -   7250K .......... .......... .......... .......... .......... 27.9M
[2024-03-27T15:00:01.955+0000] {subprocess.py:93} INFO -   7300K .......... .......... .......... .......... .......... 1.47M
[2024-03-27T15:00:01.955+0000] {subprocess.py:93} INFO -   7350K .......... .......... .......... .......... ..........  205M
[2024-03-27T15:00:01.956+0000] {subprocess.py:93} INFO -   7400K .......... .......... .......... .......... ..........  534M
[2024-03-27T15:00:01.997+0000] {subprocess.py:93} INFO -   7450K .......... .......... .......... .......... .......... 1.16M
[2024-03-27T15:00:01.999+0000] {subprocess.py:93} INFO -   7500K .......... .......... .......... .......... .......... 28.8M
[2024-03-27T15:00:02.037+0000] {subprocess.py:93} INFO -   7550K .......... .......... .......... .......... .......... 1.30M
[2024-03-27T15:00:02.038+0000] {subprocess.py:93} INFO -   7600K .......... .......... .......... .......... .......... 45.8M
[2024-03-27T15:00:02.075+0000] {subprocess.py:93} INFO -   7650K .......... .......... .......... .......... .......... 1.32M
[2024-03-27T15:00:02.076+0000] {subprocess.py:93} INFO -   7700K .......... .......... .......... .......... .......... 38.9M
[2024-03-27T15:00:02.117+0000] {subprocess.py:93} INFO -   7750K .......... .......... .......... .......... .......... 1.30M
[2024-03-27T15:00:02.118+0000] {subprocess.py:93} INFO -   7800K .......... .......... .......... .......... .......... 21.4M
[2024-03-27T15:00:02.118+0000] {subprocess.py:93} INFO -   7850K .......... .......... .......... .......... .......... 33.8M
[2024-03-27T15:00:02.191+0000] {subprocess.py:93} INFO -   7900K .......... .......... .......... .......... ..........  780K
[2024-03-27T15:00:02.192+0000] {subprocess.py:93} INFO -   7950K .......... .......... .......... .......... .......... 28.0M
[2024-03-27T15:00:02.206+0000] {subprocess.py:93} INFO -   8000K .......... .......... .......... .......... .......... 2.14M
[2024-03-27T15:00:02.208+0000] {subprocess.py:93} INFO -   8050K .......... .......... .......... .......... .......... 30.3M
[2024-03-27T15:00:02.245+0000] {subprocess.py:93} INFO -   8100K .......... .......... .......... .......... .......... 1.31M
[2024-03-27T15:00:02.247+0000] {subprocess.py:93} INFO -   8150K .......... .......... .......... .......... .......... 36.2M
[2024-03-27T15:00:02.293+0000] {subprocess.py:93} INFO -   8200K .......... .......... .......... .......... .......... 1.04M
[2024-03-27T15:00:02.296+0000] {subprocess.py:93} INFO -   8250K .......... .......... .......... .......... .......... 29.2M
[2024-03-27T15:00:02.332+0000] {subprocess.py:93} INFO -   8300K .......... .......... .......... .......... .......... 1.30M
[2024-03-27T15:00:02.333+0000] {subprocess.py:93} INFO -   8350K .......... .......... .......... .......... .......... 55.4M
[2024-03-27T15:00:02.381+0000] {subprocess.py:93} INFO -   8400K .......... .......... .......... .......... .......... 1.04M
[2024-03-27T15:00:02.384+0000] {subprocess.py:93} INFO -   8450K .......... .......... .......... .......... .......... 29.7M
[2024-03-27T15:00:02.426+0000] {subprocess.py:93} INFO -   8500K .......... .......... .......... .......... .......... 1.36M
[2024-03-27T15:00:02.427+0000] {subprocess.py:93} INFO -   8550K .......... .......... .......... .......... .......... 15.1M
[2024-03-27T15:00:02.427+0000] {subprocess.py:93} INFO -   8600K .......... .......... .......... .......... .......... 9.78M
[2024-03-27T15:00:02.462+0000] {subprocess.py:93} INFO -   8650K .......... .......... .......... .......... .......... 1.37M
[2024-03-27T15:00:02.462+0000] {subprocess.py:93} INFO -   8700K .......... .......... .......... .......... .......... 42.4M
[2024-03-27T15:00:02.504+0000] {subprocess.py:93} INFO -   8750K .......... .......... .......... .......... .......... 1.19M
[2024-03-27T15:00:02.505+0000] {subprocess.py:93} INFO -   8800K .......... .......... .......... .......... .......... 30.1M
[2024-03-27T15:00:02.506+0000] {subprocess.py:93} INFO -   8850K .......... .......... .......... .......... .......... 47.0M
[2024-03-27T15:00:02.554+0000] {subprocess.py:93} INFO -   8900K .......... .......... .......... .......... .......... 1.03M
[2024-03-27T15:00:02.555+0000] {subprocess.py:93} INFO -   8950K .......... .......... .......... .......... .......... 27.8M
[2024-03-27T15:00:02.589+0000] {subprocess.py:93} INFO -   9000K .......... .......... .......... .......... .......... 1.46M
[2024-03-27T15:00:02.590+0000] {subprocess.py:93} INFO -   9050K .......... .......... .......... .......... .......... 36.4M
[2024-03-27T15:00:02.645+0000] {subprocess.py:93} INFO -   9100K .......... .......... .......... .......... ..........  905K
[2024-03-27T15:00:02.647+0000] {subprocess.py:93} INFO -   9150K .......... .......... .......... .......... .......... 48.5M
[2024-03-27T15:00:02.696+0000] {subprocess.py:93} INFO -   9200K .......... .......... .......... .......... .......... 1.01M
[2024-03-27T15:00:02.697+0000] {subprocess.py:93} INFO -   9250K .......... .......... .......... .......... .......... 34.3M
[2024-03-27T15:00:02.741+0000] {subprocess.py:93} INFO -   9300K .......... .......... .......... .......... .......... 1.10M
[2024-03-27T15:00:02.742+0000] {subprocess.py:93} INFO -   9350K .......... .......... .......... .......... .......... 41.8M
[2024-03-27T15:00:02.776+0000] {subprocess.py:93} INFO -   9400K .......... .......... .......... .......... .......... 1.44M
[2024-03-27T15:00:02.778+0000] {subprocess.py:93} INFO -   9450K .......... .......... .......... .......... .......... 19.0M
[2024-03-27T15:00:02.779+0000] {subprocess.py:93} INFO -   9500K .......... .......... .......... .......... ..........  324M
[2024-03-27T15:00:02.836+0000] {subprocess.py:93} INFO -   9550K .......... .......... .......... .......... ..........  863K
